node1; node2; key; weight; label; text1; text2
0402b54c52e5aad6f3e7cdfa2d7c9a0c;535becd715003830b13edca7cdbb59a0;subimage;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;535becd715003830b13edca7cdbb59a0;ocr;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;d3fc46d7369a3a80ac36c839809bc7c7;full_image_query;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;d3fc46d7369a3a80ac36c839809bc7c7;related_text;0.3333333333333333;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;d3fc46d7369a3a80ac36c839809bc7c7;subimage;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;d3fc46d7369a3a80ac36c839809bc7c7;ocr;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;1a952d25c203fd3edeb33d10452b22e0;full_image_query;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;1a952d25c203fd3edeb33d10452b22e0;related_text;0.3333333333333333;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;1a952d25c203fd3edeb33d10452b22e0;subimage;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;1a952d25c203fd3edeb33d10452b22e0;ocr;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;36218f4ac6dfe355ba1be4ea0a43fa0c;full_image_query;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;36218f4ac6dfe355ba1be4ea0a43fa0c;related_text;0.41666666666666663;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;36218f4ac6dfe355ba1be4ea0a43fa0c;subimage;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;36218f4ac6dfe355ba1be4ea0a43fa0c;ocr;0;;;;
c921c6bcb528b49b11e2882782932ae2;6a0a1544c7fd413b8873b1395bf136ac;full_image_query;0;;;;
c921c6bcb528b49b11e2882782932ae2;6a0a1544c7fd413b8873b1395bf136ac;related_text;0.31666666666666665;;;;
c921c6bcb528b49b11e2882782932ae2;6a0a1544c7fd413b8873b1395bf136ac;subimage;0;;;;
c921c6bcb528b49b11e2882782932ae2;6a0a1544c7fd413b8873b1395bf136ac;ocr;0;;;;
0822c1c1efaf0a2e241efd478b222f23;6a0a1544c7fd413b8873b1395bf136ac;full_image_query;0;;;;
0822c1c1efaf0a2e241efd478b222f23;6a0a1544c7fd413b8873b1395bf136ac;related_text;0.36428571428571427;;;;
0822c1c1efaf0a2e241efd478b222f23;6a0a1544c7fd413b8873b1395bf136ac;subimage;0;;;;
0822c1c1efaf0a2e241efd478b222f23;6a0a1544c7fd413b8873b1395bf136ac;ocr;0;;;;
535becd715003830b13edca7cdbb59a0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
535becd715003830b13edca7cdbb59a0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
535becd715003830b13edca7cdbb59a0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
535becd715003830b13edca7cdbb59a0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
535becd715003830b13edca7cdbb59a0;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
535becd715003830b13edca7cdbb59a0;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
535becd715003830b13edca7cdbb59a0;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
535becd715003830b13edca7cdbb59a0;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
535becd715003830b13edca7cdbb59a0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;full_image_query;0;;;;
535becd715003830b13edca7cdbb59a0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;related_text;0.41666666666666663;;;;
535becd715003830b13edca7cdbb59a0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;subimage;0;;;;
535becd715003830b13edca7cdbb59a0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;ocr;0;;;;
535becd715003830b13edca7cdbb59a0;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
535becd715003830b13edca7cdbb59a0;e2f3be5793a2701b0da07d957fbdf5da;related_text;0.3125;;;;
535becd715003830b13edca7cdbb59a0;e2f3be5793a2701b0da07d957fbdf5da;subimage;0;;;;
535becd715003830b13edca7cdbb59a0;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
535becd715003830b13edca7cdbb59a0;eb5e834a347ce5ad1ce16943bc1e8d05;full_image_query;0;;;;
535becd715003830b13edca7cdbb59a0;eb5e834a347ce5ad1ce16943bc1e8d05;related_text;0.3;;;;
535becd715003830b13edca7cdbb59a0;eb5e834a347ce5ad1ce16943bc1e8d05;subimage;0;;;;
535becd715003830b13edca7cdbb59a0;eb5e834a347ce5ad1ce16943bc1e8d05;ocr;0;;;;
5c8c9ddc9a5c90ae6a563bdfd1f77fb5;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
5c8c9ddc9a5c90ae6a563bdfd1f77fb5;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
5c8c9ddc9a5c90ae6a563bdfd1f77fb5;e2f3be5793a2701b0da07d957fbdf5da;subimage;1297.0250478132452;;;;
5c8c9ddc9a5c90ae6a563bdfd1f77fb5;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
2a1c34e5860da5cbc21565d4eb495ee9;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
2a1c34e5860da5cbc21565d4eb495ee9;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.3333333333333333;;;;
2a1c34e5860da5cbc21565d4eb495ee9;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
2a1c34e5860da5cbc21565d4eb495ee9;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
b1d2448873e6e04f2d2f8f64eaa0234c;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
b1d2448873e6e04f2d2f8f64eaa0234c;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.35;;;;
b1d2448873e6e04f2d2f8f64eaa0234c;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
b1d2448873e6e04f2d2f8f64eaa0234c;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
49ff781005898288b205adacdd409094;e38ee79ed162895a8aa6ae73b900a4f4;full_image_query;0;;;;
49ff781005898288b205adacdd409094;e38ee79ed162895a8aa6ae73b900a4f4;related_text;0.325;;;;
49ff781005898288b205adacdd409094;e38ee79ed162895a8aa6ae73b900a4f4;subimage;0;;;;
49ff781005898288b205adacdd409094;e38ee79ed162895a8aa6ae73b900a4f4;ocr;0;;;;
49ff781005898288b205adacdd409094;d34b4225ad08cf13e4455098967dec2e;full_image_query;0;;;;
49ff781005898288b205adacdd409094;d34b4225ad08cf13e4455098967dec2e;related_text;0.4;;;;
49ff781005898288b205adacdd409094;d34b4225ad08cf13e4455098967dec2e;subimage;0;;;;
49ff781005898288b205adacdd409094;d34b4225ad08cf13e4455098967dec2e;ocr;0;;;;
d34b4225ad08cf13e4455098967dec2e;49ff781005898288b205adacdd409094;full_image_query;0;;;;
d34b4225ad08cf13e4455098967dec2e;49ff781005898288b205adacdd409094;related_text;0.4;;;;
d34b4225ad08cf13e4455098967dec2e;49ff781005898288b205adacdd409094;subimage;0;;;;
d34b4225ad08cf13e4455098967dec2e;49ff781005898288b205adacdd409094;ocr;0;;;;
d34b4225ad08cf13e4455098967dec2e;2b669c749887a825090d7c5d0ac4d779;full_image_query;0;;;;
d34b4225ad08cf13e4455098967dec2e;2b669c749887a825090d7c5d0ac4d779;related_text;0.325;;;;
d34b4225ad08cf13e4455098967dec2e;2b669c749887a825090d7c5d0ac4d779;subimage;0;;;;
d34b4225ad08cf13e4455098967dec2e;2b669c749887a825090d7c5d0ac4d779;ocr;0;;;;
909fff9d838b45089553ee0534c70e0c;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
909fff9d838b45089553ee0534c70e0c;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
909fff9d838b45089553ee0534c70e0c;e2f3be5793a2701b0da07d957fbdf5da;subimage;1123.3268666762335;;;;
909fff9d838b45089553ee0534c70e0c;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
9e156a88566c5721d2b58edd6fead648;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
9e156a88566c5721d2b58edd6fead648;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.35;;;;
9e156a88566c5721d2b58edd6fead648;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
9e156a88566c5721d2b58edd6fead648;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.3333333333333333;;;;
d3fc46d7369a3a80ac36c839809bc7c7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.3333333333333333;;;;
d3fc46d7369a3a80ac36c839809bc7c7;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;0402b54c52e5aad6f3e7cdfa2d7c9a0c;full_image_query;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;0402b54c52e5aad6f3e7cdfa2d7c9a0c;related_text;0.3333333333333333;;;;
d3fc46d7369a3a80ac36c839809bc7c7;0402b54c52e5aad6f3e7cdfa2d7c9a0c;subimage;0;;;;
d3fc46d7369a3a80ac36c839809bc7c7;0402b54c52e5aad6f3e7cdfa2d7c9a0c;ocr;0;;;;
1a952d25c203fd3edeb33d10452b22e0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
1a952d25c203fd3edeb33d10452b22e0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.3333333333333333;;;;
1a952d25c203fd3edeb33d10452b22e0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
1a952d25c203fd3edeb33d10452b22e0;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
1a952d25c203fd3edeb33d10452b22e0;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
1a952d25c203fd3edeb33d10452b22e0;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.3333333333333333;;;;
1a952d25c203fd3edeb33d10452b22e0;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
1a952d25c203fd3edeb33d10452b22e0;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
1a952d25c203fd3edeb33d10452b22e0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;full_image_query;0;;;;
1a952d25c203fd3edeb33d10452b22e0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;related_text;0.3333333333333333;;;;
1a952d25c203fd3edeb33d10452b22e0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;subimage;0;;;;
1a952d25c203fd3edeb33d10452b22e0;0402b54c52e5aad6f3e7cdfa2d7c9a0c;ocr;0;;;;
7895f713e1b12f0ef1cf80700777c1f4;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
7895f713e1b12f0ef1cf80700777c1f4;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
7895f713e1b12f0ef1cf80700777c1f4;e2f3be5793a2701b0da07d957fbdf5da;subimage;1310.048452059571;;;;
7895f713e1b12f0ef1cf80700777c1f4;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
684851d36c3b51019ef143a0643fe68e;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
684851d36c3b51019ef143a0643fe68e;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
684851d36c3b51019ef143a0643fe68e;e2f3be5793a2701b0da07d957fbdf5da;subimage;1185.2655609725273;;;;
684851d36c3b51019ef143a0643fe68e;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;0402b54c52e5aad6f3e7cdfa2d7c9a0c;full_image_query;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;0402b54c52e5aad6f3e7cdfa2d7c9a0c;related_text;0.41666666666666663;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;0402b54c52e5aad6f3e7cdfa2d7c9a0c;subimage;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;0402b54c52e5aad6f3e7cdfa2d7c9a0c;ocr;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;eb5e834a347ce5ad1ce16943bc1e8d05;full_image_query;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;eb5e834a347ce5ad1ce16943bc1e8d05;related_text;0.3;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;eb5e834a347ce5ad1ce16943bc1e8d05;subimage;0;;;;
36218f4ac6dfe355ba1be4ea0a43fa0c;eb5e834a347ce5ad1ce16943bc1e8d05;ocr;0;;;;
fe603e7f1e864e2e05b4a24d414759dc;6660bf1a68e6bdda94da528ed8b8d7b9;full_image_query;0;;;;
fe603e7f1e864e2e05b4a24d414759dc;6660bf1a68e6bdda94da528ed8b8d7b9;related_text;0.3958333333333333;;;;
fe603e7f1e864e2e05b4a24d414759dc;6660bf1a68e6bdda94da528ed8b8d7b9;subimage;0;;;;
fe603e7f1e864e2e05b4a24d414759dc;6660bf1a68e6bdda94da528ed8b8d7b9;ocr;0;;;;
fe603e7f1e864e2e05b4a24d414759dc;6e833b7d6a10e54a4c7911062d1aa6d8;full_image_query;0;;;;
fe603e7f1e864e2e05b4a24d414759dc;6e833b7d6a10e54a4c7911062d1aa6d8;related_text;0.3717948717948718;;;;
fe603e7f1e864e2e05b4a24d414759dc;6e833b7d6a10e54a4c7911062d1aa6d8;subimage;0;;;;
fe603e7f1e864e2e05b4a24d414759dc;6e833b7d6a10e54a4c7911062d1aa6d8;ocr;0;;;;
6660bf1a68e6bdda94da528ed8b8d7b9;fe603e7f1e864e2e05b4a24d414759dc;full_image_query;0;;;;
6660bf1a68e6bdda94da528ed8b8d7b9;fe603e7f1e864e2e05b4a24d414759dc;related_text;0.3958333333333333;;;;
6660bf1a68e6bdda94da528ed8b8d7b9;fe603e7f1e864e2e05b4a24d414759dc;subimage;0;;;;
6660bf1a68e6bdda94da528ed8b8d7b9;fe603e7f1e864e2e05b4a24d414759dc;ocr;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;fe603e7f1e864e2e05b4a24d414759dc;full_image_query;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;fe603e7f1e864e2e05b4a24d414759dc;related_text;0.3717948717948718;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;fe603e7f1e864e2e05b4a24d414759dc;subimage;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;fe603e7f1e864e2e05b4a24d414759dc;ocr;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;7cd77b7bfc7d5c8b15669fa8bebdb0c9;full_image_query;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;7cd77b7bfc7d5c8b15669fa8bebdb0c9;related_text;0.3205128205128205;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;7cd77b7bfc7d5c8b15669fa8bebdb0c9;subimage;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;7cd77b7bfc7d5c8b15669fa8bebdb0c9;ocr;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;042ac5c9aaf7fdc056add2b0a5b07c27;full_image_query;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;042ac5c9aaf7fdc056add2b0a5b07c27;related_text;0.3205128205128205;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;042ac5c9aaf7fdc056add2b0a5b07c27;subimage;0;;;;
6e833b7d6a10e54a4c7911062d1aa6d8;042ac5c9aaf7fdc056add2b0a5b07c27;ocr;0;;;;
44201018b84bbb171886f36c44dd81ec;a161c684437c8f977311b2568f58868b;full_image_query;0;;;;
44201018b84bbb171886f36c44dd81ec;a161c684437c8f977311b2568f58868b;related_text;0.3409090909090909;;;;
44201018b84bbb171886f36c44dd81ec;a161c684437c8f977311b2568f58868b;subimage;0;;;;
44201018b84bbb171886f36c44dd81ec;a161c684437c8f977311b2568f58868b;ocr;0;;;;
a161c684437c8f977311b2568f58868b;44201018b84bbb171886f36c44dd81ec;full_image_query;0;;;;
a161c684437c8f977311b2568f58868b;44201018b84bbb171886f36c44dd81ec;related_text;0.3409090909090909;;;;
a161c684437c8f977311b2568f58868b;44201018b84bbb171886f36c44dd81ec;subimage;0;;;;
a161c684437c8f977311b2568f58868b;44201018b84bbb171886f36c44dd81ec;ocr;0;;;;
65e2d81997a99edd224348a990bbd173;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
65e2d81997a99edd224348a990bbd173;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
65e2d81997a99edd224348a990bbd173;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
65e2d81997a99edd224348a990bbd173;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
65e2d81997a99edd224348a990bbd173;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
65e2d81997a99edd224348a990bbd173;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
65e2d81997a99edd224348a990bbd173;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
65e2d81997a99edd224348a990bbd173;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
65e2d81997a99edd224348a990bbd173;5731ce70de768e996cfc6492bc9f7a7c;full_image_query;0;;;;
65e2d81997a99edd224348a990bbd173;5731ce70de768e996cfc6492bc9f7a7c;related_text;0.3214285714285714;;;;
65e2d81997a99edd224348a990bbd173;5731ce70de768e996cfc6492bc9f7a7c;subimage;0;;;;
65e2d81997a99edd224348a990bbd173;5731ce70de768e996cfc6492bc9f7a7c;ocr;0;;;;
65e2d81997a99edd224348a990bbd173;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
65e2d81997a99edd224348a990bbd173;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
65e2d81997a99edd224348a990bbd173;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
65e2d81997a99edd224348a990bbd173;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
ba33c0728c3655667e9a1b667051d496;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
ba33c0728c3655667e9a1b667051d496;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.3125;;;;
ba33c0728c3655667e9a1b667051d496;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
ba33c0728c3655667e9a1b667051d496;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
771e32d716ecd732fe6a0bb93054942d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
771e32d716ecd732fe6a0bb93054942d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
771e32d716ecd732fe6a0bb93054942d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
771e32d716ecd732fe6a0bb93054942d;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
771e32d716ecd732fe6a0bb93054942d;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
771e32d716ecd732fe6a0bb93054942d;d41ef034a482510c595f5a17aa6d25cf;related_text;0.41666666666666663;;;;
771e32d716ecd732fe6a0bb93054942d;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
771e32d716ecd732fe6a0bb93054942d;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
771e32d716ecd732fe6a0bb93054942d;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
771e32d716ecd732fe6a0bb93054942d;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.5;;;;
771e32d716ecd732fe6a0bb93054942d;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
771e32d716ecd732fe6a0bb93054942d;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
771e32d716ecd732fe6a0bb93054942d;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
771e32d716ecd732fe6a0bb93054942d;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
771e32d716ecd732fe6a0bb93054942d;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
771e32d716ecd732fe6a0bb93054942d;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
771e32d716ecd732fe6a0bb93054942d;5731ce70de768e996cfc6492bc9f7a7c;full_image_query;0;;;;
771e32d716ecd732fe6a0bb93054942d;5731ce70de768e996cfc6492bc9f7a7c;related_text;0.3214285714285714;;;;
771e32d716ecd732fe6a0bb93054942d;5731ce70de768e996cfc6492bc9f7a7c;subimage;0;;;;
771e32d716ecd732fe6a0bb93054942d;5731ce70de768e996cfc6492bc9f7a7c;ocr;0;;;;
771e32d716ecd732fe6a0bb93054942d;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
771e32d716ecd732fe6a0bb93054942d;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
771e32d716ecd732fe6a0bb93054942d;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
771e32d716ecd732fe6a0bb93054942d;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
a9eaee46fefe4e0886fa9b31aae50671;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
a9eaee46fefe4e0886fa9b31aae50671;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.41666666666666663;;;;
a9eaee46fefe4e0886fa9b31aae50671;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
a9eaee46fefe4e0886fa9b31aae50671;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
a9eaee46fefe4e0886fa9b31aae50671;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
a9eaee46fefe4e0886fa9b31aae50671;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.3333333333333333;;;;
a9eaee46fefe4e0886fa9b31aae50671;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
a9eaee46fefe4e0886fa9b31aae50671;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
577be20049d6a8937a8aeb6bd572405c;010a3d94a81234f0ce6c467e549b8eb1;full_image_query;0;;;;
577be20049d6a8937a8aeb6bd572405c;010a3d94a81234f0ce6c467e549b8eb1;related_text;0.4356060606060606;;;;
577be20049d6a8937a8aeb6bd572405c;010a3d94a81234f0ce6c467e549b8eb1;subimage;0;;;;
577be20049d6a8937a8aeb6bd572405c;010a3d94a81234f0ce6c467e549b8eb1;ocr;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;577be20049d6a8937a8aeb6bd572405c;full_image_query;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;577be20049d6a8937a8aeb6bd572405c;related_text;0.4356060606060606;;;;
010a3d94a81234f0ce6c467e549b8eb1;577be20049d6a8937a8aeb6bd572405c;subimage;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;577be20049d6a8937a8aeb6bd572405c;ocr;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;1fe445e43458a3206df1ed5aae4912f8;full_image_query;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;1fe445e43458a3206df1ed5aae4912f8;related_text;0.4356060606060606;;;;
010a3d94a81234f0ce6c467e549b8eb1;1fe445e43458a3206df1ed5aae4912f8;subimage;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;1fe445e43458a3206df1ed5aae4912f8;ocr;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;c71f9b42a40d0dfd787d14a92b335bf2;full_image_query;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;c71f9b42a40d0dfd787d14a92b335bf2;related_text;0.4356060606060606;;;;
010a3d94a81234f0ce6c467e549b8eb1;c71f9b42a40d0dfd787d14a92b335bf2;subimage;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;c71f9b42a40d0dfd787d14a92b335bf2;ocr;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fab90e3c76399aff01c7a648bb65ef3;full_image_query;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fab90e3c76399aff01c7a648bb65ef3;related_text;0.32196969696969696;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fab90e3c76399aff01c7a648bb65ef3;subimage;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fab90e3c76399aff01c7a648bb65ef3;ocr;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fbf1b35f84c239629c3dc78b8cb32d4;full_image_query;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fbf1b35f84c239629c3dc78b8cb32d4;related_text;0.32196969696969696;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fbf1b35f84c239629c3dc78b8cb32d4;subimage;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;5fbf1b35f84c239629c3dc78b8cb32d4;ocr;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;fd841994b6af0635f7f3fa2e3849b7be;full_image_query;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;fd841994b6af0635f7f3fa2e3849b7be;related_text;0.36458333333333337;;;;
010a3d94a81234f0ce6c467e549b8eb1;fd841994b6af0635f7f3fa2e3849b7be;subimage;0;;;;
010a3d94a81234f0ce6c467e549b8eb1;fd841994b6af0635f7f3fa2e3849b7be;ocr;0;;;;
a32bba7b5419a08b511343b96640a061;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
a32bba7b5419a08b511343b96640a061;d41ef034a482510c595f5a17aa6d25cf;related_text;0.3333333333333333;;;;
a32bba7b5419a08b511343b96640a061;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
a32bba7b5419a08b511343b96640a061;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
08f7c4bb220547b79fd5a88c51ee3700;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
08f7c4bb220547b79fd5a88c51ee3700;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.3333333333333333;;;;
08f7c4bb220547b79fd5a88c51ee3700;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
08f7c4bb220547b79fd5a88c51ee3700;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
